CLIENTNUM,Customer_Age,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,transaction_amount_intensity,open_to_buy_ratio,credit_stress_label,Gender_Encoded,Education_Level_Encoded,Income_Category_Encoded,Card_Category_Encoded,Credit_Limit_Normalized,Total_Revolving_Bal_Normalized,Total_Trans_Amt_Normalized,Avg_Utilization_Ratio_Normalized
708394908,44,33,5,1,3,60.69230769230769,0.38296961916987593,1,1,3,1,0,0.027169361835919677,0.5729042510925705,0.19110938021586737,0.6176176176176177
778433283,51,31,3,3,3,38.320754716981135,1.0,2,1,3,2,0,0.2282716150155543,0.0,0.08462223211305218,0.0
720637008,51,43,6,2,3,61.73076923076923,0.3286252354048964,1,0,5,4,0,0.02072997820283757,0.5665474771553437,0.15021698008234116,0.6716716716716717
716877258,55,48,4,3,2,71.4,0.6537298387096774,0,0,2,4,0,0.0764775059934639,0.5458879618593564,0.22983197952598194,0.34634634634634637
812973708,42,37,6,2,4,47.05797101449275,0.4052989616899391,1,1,3,1,0,0.04095508454336306,0.6599125943583631,0.15227550906865472,0.5955955955955956
788760633,53,33,4,2,2,51.51470588235294,0.8893657959002442,0,1,5,2,0,0.36504049556045315,0.5939610647596345,0.16651830421720262,0.11111111111111112
718602708,43,33,3,3,2,42.3780487804878,0.9057549996942083,0,1,2,3,0,0.4508384803054626,0.6122367898291617,0.1649604984978302,0.0940940940940941
712365483,51,43,5,2,4,48.55263157894737,0.820043663582493,0,1,2,2,0,0.2473176792824169,0.6877234803337307,0.17692222098586846,0.1801801801801802
789154833,56,44,5,2,0,57.458333333333336,0.9520756699947451,0,1,3,3,0,0.5318296012116925,0.36233611442193087,0.20179147657727828,0.048048048048048055
715849983,44,36,4,1,4,48.86585365853659,1.0,0,0,6,4,0,0.020216036786112702,0.0,0.19455880716590632,0.0
780336258,55,42,6,3,2,60.373333333333335,0.5005959475566151,1,0,2,4,0,0.03261109448359469,0.499404052443385,0.22354512072994326,0.49949949949949957
716567433,41,36,3,2,3,52.890243902439025,0.6134004403900598,0,0,2,1,0,0.05262457788782172,0.48827969805323795,0.21291866028708134,0.3873873873873874
713057658,48,36,5,1,4,57.333333333333336,0.7643649193548387,0,0,6,4,0,0.0764775059934639,0.3714739769566945,0.20129075331033716,0.23623623623623624
718191483,45,35,6,3,2,47.4,0.7310957551826258,0,1,2,2,0,0.10964184329623888,0.5411203814064363,0.1694113719817514,0.2692692692692693
811527933,65,56,3,4,3,58.743589743589745,0.8384933394579697,2,0,0,4,3,0.2855911989043978,0.698450536352801,0.09908757093579615,0.16216216216216217
778617708,46,26,6,2,3,57.475,0.3992908294514357,2,1,0,3,0,0.0,0.3432657926102503,0.09953265828418828,0.6016016016016016
785055108,52,46,4,2,4,64.81666666666666,0.8944254414347785,0,1,2,2,0,0.28353543323749836,0.45371473976956694,0.1879937687771225,0.10610610610610612
822961533,65,56,5,2,3,57.114285714285714,1.0,0,0,0,5,0,0.36966596831097687,0.0,0.19405808389896517,0.0
709124883,49,37,5,1,2,56.215053763440864,0.1642624476500698,2,1,0,3,0,0.02148577440390354,0.7135478744537147,0.26249026371425394,0.8368368368368369
772574283,50,40,3,1,4,55.13333333333333,1.0,2,0,2,1,0,0.1739147522348894,0.0,0.06364749082007344,0.0
761240358,52,45,5,2,2,55.77922077922078,0.434338747099768,1,0,6,4,0,0.021667165492159378,0.4843067143424712,0.21058195170802269,0.5665665665665666
708469533,42,34,6,3,2,44.59493670886076,0.7332715477293791,0,0,6,5,0,0.11961835315030975,0.5717123559793404,0.16763102258818294,0.2672672672672673
769927533,50,44,4,2,1,64.06944444444444,0.5586592178770949,1,0,3,4,0,0.053924547353655185,0.564958283671037,0.22827417380660953,0.4414414414414415
718545033,27,17,4,2,2,65.97435897435898,0.232615083251714,2,0,2,4,0,0.018250966663341167,0.6225665474771553,0.25792811839323465,0.7677677677677679
714972558,37,36,2,3,0,60.644444444444446,1.0,2,0,2,4,0,0.005190808308921123,0.0,0.12345610326026482,0.0
772204758,42,31,3,2,2,50.130434782608695,0.6941454449986874,0,0,4,4,0,0.07167064215468427,0.46285260230433056,0.09992210971403137,0.30630630630630634
709039533,43,24,6,1,4,69.61818181818182,0.8024891774891775,0,0,6,4,0,0.12412289850866295,0.43504171632896305,0.1846556136641816,0.19819819819819823
716492583,37,28,6,3,4,51.0,0.2847571189279732,2,0,5,4,0,0.028711186086094263,0.678585617798967,0.2241571158339824,0.7157157157157158
766381908,49,42,4,1,4,57.4625,0.4892842701172665,1,0,3,4,0,0.031280893169718584,0.501787842669845,0.22738399910982532,0.5115115115115115
719109783,42,32,3,3,2,60.041666666666664,0.8619400137373121,0,1,5,1,0,0.35264543786297115,0.7187127532777116,0.21213975742739513,0.13813813813813816
796236258,48,42,5,1,2,46.86046511627907,0.542393509127789,1,0,3,1,0,0.031039038385377464,0.44815256257449343,0.19583843329253367,0.4584584584584585
709700058,52,33,5,2,2,63.58571428571429,0.837362275941457,0,0,2,1,0,0.1403574009075601,0.3929280889948351,0.21926115500166907,0.16316316316316318
716905158,45,30,3,1,3,54.22222222222222,1.0,0,1,6,2,0,0.6160252980104421,0.0,0.18882830755535773,0.0
718851783,49,37,4,3,2,60.36923076923077,0.9308726387762197,0,1,3,3,3,1.0000000000000002,0.9479539133889551,0.18994102592633805,0.06906906906906908
709709283,38,19,1,2,4,56.4,0.9071717755928282,2,1,0,1,0,0.061059263491717995,0.12753277711561384,0.09714031378658061,0.0930930930930931
711993258,50,39,5,3,2,58.082191780821915,0.7510890609874153,0,0,3,1,0,0.20635352518464103,0.8172427493047278,0.20752197618782686,0.24924924924924927
780105483,65,50,3,4,4,57.12244897959184,0.7778432527990572,2,0,5,4,0,0.007820979088630713,0.14978148589590784,0.1273506175586959,0.22222222222222224
718350033,50,36,3,2,2,50.1551724137931,0.3870967741935484,1,1,0,1,0,0.049299074603131425,0.7473182359952324,0.13347056859908757,0.6136136136136137
715294083,46,38,2,3,2,44.0,1.0,2,1,0,3,0,0.2681776544318378,0.0,0.06954489818626905,0.0
710905908,43,36,4,3,3,64.63333333333334,0.7280754565522778,0,1,3,2,0,0.10716283175674249,0.5383392928088995,0.07950372760654278,0.2722722722722723
721387008,42,24,3,2,3,69.44927536231884,0.4253947792458911,1,1,2,0,0,0.050326957436581145,0.708382995629718,0.2382330032268833,0.5755755755755756
715411608,45,36,3,1,1,48.81967213114754,0.3313289236319904,1,0,3,1,0,0.006793096255180986,0.4417957886372666,0.13730944697896963,0.6696696696696698
710598408,55,36,6,1,1,48.47872340425532,1.0,0,0,2,4,0,0.03799236343518444,0.0,0.2251585623678647,0.0
718521258,50,41,6,3,4,45.328947368421055,1.0,0,0,4,5,0,0.5060720666793641,0.0,0.16329142094135973,0.0
713138433,50,42,4,2,3,59.370370370370374,0.930997158706535,0,1,2,2,0,0.40340471072656203,0.4052443384982122,0.1499944364081451,0.06906906906906908
718819158,54,41,3,1,3,58.14666666666667,0.11736334405144695,2,0,5,1,0,0.03173437089035817,0.8724672228843862,0.2142539223322577,0.883883883883884
718871358,45,36,4,1,1,60.53658536585366,1.0,0,0,2,5,0,0.010481381716382944,0.0,0.2478023812173139,0.0
720186258,45,31,5,2,4,53.714285714285715,0.7511167836630505,0,0,3,1,0,0.09863745060871829,0.4648390941597139,0.20173584065872927,0.24924924924924927
710197308,39,28,4,3,0,56.013698630136986,1.0,0,0,2,4,0,0.0,0.0,0.19912095248692555,0.0
817086783,45,27,4,3,2,62.65625,0.23496107572540695,2,0,3,4,0,0.04195273552877015,0.8589590782677791,0.08317569823077779,0.7657657657657658
749211483,52,45,4,2,1,73.61194029850746,0.5855993038938438,1,0,0,1,0,0.09549333841228383,0.7568533969010727,0.24602203182374538,0.41441441441441446
789749433,33,21,5,3,2,57.68292682926829,0.09687379390196835,2,0,2,4,0,0.03484825123874998,0.9296781883194278,0.23478357627684432,0.903903903903904
715082133,40,36,5,2,2,55.85245901639344,0.40176423416198875,1,1,2,1,0,0.031915761978614,0.5927691696464045,0.16117725603649716,0.5985985985985987
714946908,61,36,6,1,1,48.529411764705884,0.7316927961897202,0,1,5,1,0,0.10885581524713026,0.5371473976956694,0.15522421275175252,0.26826826826826833
716711433,48,39,3,3,1,49.34782608695652,0.980119032544004,2,1,3,1,0,0.19525843695299253,0.06237584425903854,0.09791921664626682,0.020020020020020023
712429458,50,38,5,3,3,56.30555555555556,0.6290863369656329,0,1,2,2,0,0.10078391181974564,0.7032181168057211,0.19717369533771004,0.3713713713713714
708406083,35,24,5,3,1,57.9,0.2744470314318976,2,0,6,4,0,0.060394162834779934,0.9904648390941597,0.26154445309892066,0.7267267267267268
720029508,50,37,3,1,0,61.19402985074627,0.8912466843501327,0,0,2,1,0,0.3212345477466692,0.5212554628526023,0.19973294759096472,0.10910910910910912
709227033,53,46,5,2,3,55.205479452054796,0.8292333149476007,0,1,2,3,0,0.2305692354667949,0.6150178784266984,0.19583843329253367,0.1711711711711712
720846558,49,36,6,3,4,55.82222222222222,1.0,0,1,6,3,0,1.0000000000000002,0.0,0.11138310893512851,0.0
716475183,45,35,3,3,3,53.407407407407405,0.9268221574344023,0,1,2,2,0,0.2676032493190276,0.29916567342073896,0.21230666518304217,0.07307307307307308
714296358,52,44,4,1,3,61.93589743589744,0.27585202446839496,2,0,0,4,0,0.06030346729065202,0.9876837504966229,0.24040280405029485,0.7247247247247247
719998233,40,30,6,3,2,41.15492957746479,0.972070923629621,0,1,6,0,3,1.0000000000000002,0.3829956297179182,0.13419383554022477,0.02802802802802803
719217483,45,36,5,1,2,62.6865671641791,0.4521604938271605,1,0,1,4,0,0.05446872061842269,0.7052046086611045,0.20529653944586626,0.5485485485485486
720479058,50,39,4,2,2,68.421875,0.4083292776194118,1,0,4,4,0,0.0,0.33810091378625345,0.21525536886613997,0.5925925925925927
779192283,51,39,3,1,2,53.97402597402598,0.6104921077065923,0,0,6,4,0,0.15187573501180557,1.0,0.20284855902970958,0.3903903903903904
716385033,60,36,6,1,3,58.54929577464789,0.7275408348457351,0,0,2,5,0,0.08977951913222504,0.477155343663091,0.2029041949482586,0.2722722722722723
711588708,50,36,1,3,1,44.357142857142854,0.6815685183897657,2,0,5,1,0,0.0,0.18196265395311878,0.07527539779681762,0.31831831831831836
714492783,46,36,3,3,3,39.921052631578945,1.0,2,0,5,4,0,0.0,0.0,0.05602536997885835,0.0
709192233,50,39,3,2,1,58.8,1.0,2,0,6,5,0,0.010118599539871279,0.0,0.06976744186046512,0.0
797998158,52,46,4,1,2,55.24242424242424,1.0,0,1,5,3,0,0.09422360079449299,0.0,0.1744742405697118,0.0
714021183,54,36,4,2,3,56.196969696969695,0.9658905628383225,0,1,2,3,0,0.8836073850358399,0.4155740961462058,0.17797930343829976,0.03403403403403404
780710433,53,42,4,2,2,55.077922077922075,1.0,0,1,0,3,0,0.004132693627428755,0.0,0.20757761210637588,0.0
780068283,53,38,4,3,3,55.391304347826086,0.5124272871496562,1,1,2,0,0,0.013685957608902677,0.36630909813269763,0.18426616223433848,0.4884884884884885
719930658,40,24,4,2,2,47.986111111111114,0.8830107009739089,0,1,5,0,0,0.45939409330152947,0.7731426301152166,0.1638477801268499,0.11711711711711713
755593983,50,43,6,1,2,53.791666666666664,1.0,0,0,2,5,0,0.19791883958074474,0.0,0.18710359408033828,0.0
770938533,45,32,3,1,3,55.91428571428571,0.5853510895883777,1,1,0,0,0,0.056403558893151594,0.5442987683750496,0.1893846667408479,0.41541541541541543
714121083,40,20,5,2,2,75.8529411764706,0.7586041299823916,0,0,2,1,0,0.14537588768263818,0.5991259435836314,0.25859574941582286,0.24124124124124124
779210283,36,25,6,2,4,55.972972972972975,0.3094650205761317,1,1,5,1,0,0.06671261907569148,1.0,0.20206965617002337,0.6916916916916916
709739283,62,36,3,3,3,56.08,0.9006516948755215,0,1,3,5,0,0.6013326198617196,0.841875248311482,0.20563035495716034,0.09909909909909911
716230158,35,36,4,1,4,51.46987951807229,0.7235277854575615,0,0,2,1,0,0.17521472170072286,0.7945967421533572,0.20930232558139536,0.2762762762762763
708724908,47,35,4,2,3,49.55421686746988,1.0,0,0,3,4,0,0.024901973232721746,0.0,0.2004562145321019,0.0
789025083,40,27,5,3,0,56.76829268292683,0.40207189042619756,1,1,6,4,0,0.0,0.34167659912594356,0.23061088238566818,0.5985985985985987
713804058,45,36,5,2,3,57.370370370370374,0.4748029615476475,1,0,0,4,0,0.08309828071480183,0.8736591179976162,0.23016579503727608,0.5255255255255256
718791708,48,32,1,2,4,60.21621621621622,0.8613861386138614,2,1,3,3,0,0.45117103063393166,0.901072705601907,0.0955825080672082,0.13913913913913917
785529708,59,53,6,2,2,61.9,1.0,0,1,2,0,0,1.0000000000000002,0.0,0.2126961166128853,0.0
794528283,44,28,4,2,2,50.492537313432834,0.6804949053857351,0,1,0,2,0,0.03959465138144431,0.3488279698053238,0.1598419939913208,0.3203203203203204
794856033,38,32,3,2,3,55.922077922077925,0.910339565051507,0,1,4,3,0,0.11499288039978597,0.18673023440603895,0.21119394681206186,0.0900900900900901
712939533,43,35,4,3,0,54.128571428571426,0.9543201297197128,0,1,2,2,0,0.6090719729606351,0.3917361938816051,0.182430176922221,0.04604604604604605
708178608,31,36,4,2,2,57.89041095890411,1.0,0,0,2,5,0,0.03173437089035817,0.0,0.20674307332814065,0.0
716556258,50,39,6,1,3,73.35,1.0,0,0,1,4,0,0.2578081305532126,0.0,0.2164793590742183,0.0
708404883,45,37,4,2,4,48.43859649122807,1.0,0,0,3,5,0,0.7970838359378071,0.0,0.12523645265383332,0.0
709742958,45,37,3,1,3,52.09230769230769,0.9265327019070779,0,1,3,2,0,0.42892039047454933,0.456098529996027,0.16000890174696783,0.07307307307307308
772695033,47,37,3,4,4,68.47826086956522,0.8661170212765957,2,1,3,3,0,0.5248762761618855,1.0,0.05925225325470124,0.13413413413413416
714850158,49,36,5,1,3,55.333333333333336,0.22771268466632705,2,1,2,3,0,0.01586265066797269,0.6023043305522447,0.20251474351841547,0.7727727727727729
708831858,43,30,1,3,4,43.52272727272727,0.6711072286525442,2,0,5,4,0,0.0949491651475163,0.5983313468414779,0.07816846556136642,0.32932932932932935
718076733,43,31,4,3,3,42.47945205479452,0.9546933085501859,0,1,2,2,3,0.7372247768133818,0.4648390941597139,0.1441526649604985,0.04504504504504505
714336333,48,40,3,2,2,69.09375,0.6302128900554097,0,1,1,3,0,0.060182539898481456,0.5037743345252285,0.21764771336374764,0.3703703703703704
780006783,59,49,3,2,2,64.77083333333333,1.0,2,1,5,1,3,0.43445281866635227,0.0,0.14459775230889063,0.0
779741883,47,32,6,1,3,62.85294117647059,0.6666666666666666,0,0,6,4,0,0.03188553013057136,0.3301549463647199,0.20941359741849339,0.33333333333333337
780657708,48,37,4,3,3,51.01449275362319,1.0,0,1,6,3,0,0.15583610710539128,0.0,0.16746411483253587,0.0
771342183,53,40,6,3,2,53.81395348837209,1.0,2,0,2,1,0,0.005644286029560706,0.0,0.1003671970624235,0.0
712901283,53,36,2,3,2,45.75,1.0,2,0,2,1,0,0.020639282658709644,0.0,0.05307666629576055,0.0
802101858,40,34,3,3,3,59.436619718309856,0.584191717468993,1,0,6,4,0,0.10033043409910605,0.7858561779896702,0.20640925781684655,0.4164164164164164
718473558,42,18,5,3,4,36.89473684210526,1.0,2,0,1,4,0,0.21856719179386722,0.0,0.049627239345721594,0.0
743590608,50,43,6,3,4,59.61971830985915,0.9565595134665508,0,1,3,2,0,0.6176578178047446,0.37743345252284466,0.20713252475798374,0.043043043043043044
720146733,45,34,5,4,2,62.333333333333336,0.23790322580645162,2,0,2,4,0,0.03149251610601705,0.7508939213349225,0.20051185045065092,0.7627627627627629
788252358,49,40,3,4,2,42.01190476190476,0.7904761904761904,0,1,3,2,0,0.20411636842948574,0.6817640047675805,0.16796483809947702,0.21021021021021022
717740658,55,45,5,2,4,53.0,0.4908108108108108,1,0,0,4,0,0.01244645183915448,0.3742550655542312,0.20162456882163124,0.5095095095095096
714567708,46,36,5,3,3,59.74324324324324,0.1747885622231172,2,0,5,4,0,0.03158321165014497,0.8140643623361145,0.21759207744519862,0.8258258258258259
711208083,40,30,6,3,2,57.857142857142854,0.5052991452991453,1,0,6,4,0,0.04494568848499141,0.574890742947954,0.21948369867586515,0.49549549549549554
709708233,49,29,3,4,2,44.60526315789474,1.0,2,0,1,4,0,0.1701357712295595,0.0,0.06592856348058307,0.0
709957158,48,40,5,1,2,60.646153846153844,0.10461416070007955,2,1,3,1,0,0.03252039893946678,0.8943186332936035,0.1909424724602203,0.895895895895896
828288333,50,46,4,1,3,53.65714285714286,0.8189560439560439,0,1,5,2,0,0.06656145983547829,0.26181962653953117,0.18059419161010348,0.18118118118118118
709178733,50,36,3,2,3,61.648648648648646,0.7973584222905735,2,0,4,1,0,0.12360895709193809,0.44497417560588004,0.09853121175030599,0.20320320320320323
721325133,45,36,6,1,3,58.48051948051948,1.0,0,1,0,3,0,0.9125997273087307,0.0,0.22215422276621788,0.0
816606333,57,52,6,3,4,63.90909090909091,1.0,0,1,3,3,0,0.9363014961741597,0.0,0.20629798597974852,0.0
720454158,44,30,6,2,2,45.07936507936508,0.9389437264678946,0,1,6,2,0,0.2536059036752858,0.23837902264600716,0.1296316902192055,0.061061061061061066
717444558,50,38,4,1,3,68.90789473684211,0.3465497521921464,1,0,2,4,0,0.03581567037611443,0.680969408025427,0.26299098698119505,0.6536536536536537
816756783,42,37,6,2,3,50.69135802469136,0.24858002004677582,2,1,3,1,0,0.04700145415189085,0.8935240365514502,0.20006676310225882,0.7517517517517518
715474833,37,36,3,2,2,52.25,0.8919190358467244,0,1,0,3,0,0.34783857402419155,0.5558204211362734,0.21581172805163013,0.10810810810810811
718271958,54,34,5,1,4,70.87301587301587,0.7701921574753945,0,1,5,2,0,0.15003159228120458,0.5844259038537942,0.22004005786135528,0.23023023023023026
708924783,43,36,4,1,0,64.90322580645162,0.6133309117326553,0,1,2,3,0,0.12297408828304268,0.8458482320222487,0.19550461778123956,0.3873873873873874
717669483,52,44,3,3,1,45.71052631578947,1.0,0,1,2,3,0,1.0000000000000002,0.0,0.06826527205964171,0.0
809360883,46,41,3,1,1,53.559322033898304,0.8991116392236745,0,1,0,2,0,0.4908049834178314,0.708382995629718,0.1474351841548904,0.10110110110110111
717176508,43,34,5,3,4,52.1375,0.5609939759036144,1,0,6,1,0,0.03681332136152151,0.4632499006754072,0.2036830978079448,0.43943943943943947
711571383,46,37,3,1,1,54.74074074074074,0.8215102974828375,0,1,3,4,0,0.14147597928513775,0.433849821215733,0.21831534438633582,0.1781781781781782
713444058,45,31,3,1,1,66.29411764705883,0.8723977748465905,0,1,6,1,3,0.4836702672797686,0.8839888756456098,0.15973072215422277,0.12812812812812815
713253858,50,37,2,2,3,54.4,1.0,2,0,0,5,0,0.0006862629505679091,0.0,0.0926894403026594,0.0
719609433,55,43,5,3,2,67.69565217391305,0.22391857506361323,2,0,5,1,0,0.015923114364057966,0.6058800158919349,0.23150105708245244,0.7767767767767769
797234508,51,45,3,2,4,74.05,1.0,0,1,6,2,3,0.8906514056297747,0.0,0.0540224769110938,0.0
714537258,48,36,3,2,1,48.44871794871795,0.8724650743578188,0,1,1,2,0,0.22485541618673613,0.4497417560588002,0.18187381773673084,0.12812812812812815
793412958,44,38,3,1,3,49.79545454545455,0.3848360655737705,1,1,6,2,0,0.03028324218431149,0.5963448549860946,0.21542227662178703,0.6156156156156156
714680208,50,45,5,3,4,65.69565217391305,0.20217917675544794,2,0,3,4,0,0.006460545926711962,0.5236392530790623,0.22382330032268832,0.7987987987987989
715240683,46,37,3,2,3,56.333333333333336,0.9161892500804635,0,1,3,3,0,0.4261692923026692,0.5172824791418356,0.1784800267052409,0.08408408408408409
803796708,52,46,2,4,4,39.17857142857143,1.0,2,1,5,0,0,0.3602336317216735,0.0,0.03265828418827195,0.0
717368208,49,36,6,2,4,49.72093023255814,1.0,2,1,2,0,0,0.7644032082037143,0.0,0.09057527539779682,0.0
802662858,55,49,5,1,4,54.609375,0.48746518105849584,1,0,2,4,0,0.07590310088065375,0.8041319030591975,0.1660732168688105,0.5135135135135136
780206958,49,39,3,2,2,60.4,0.6429172982988041,0,1,2,2,0,0.1360040147894201,0.8422725466825586,0.20685434516523868,0.35735735735735735
779906658,40,24,3,2,4,50.67741935483871,0.9366159736254387,0,1,1,5,0,0.5250576672501414,0.4735796583234009,0.14643373762100811,0.06306306306306307
772341783,45,35,3,2,6,37.520833333333336,0.2833143507972665,2,0,3,5,0,0.06269178328602049,1.0,0.07182597084677868,0.7177177177177178
711491283,44,36,4,3,0,46.96825396825397,0.36,1,0,1,4,0,0.016225432844484355,0.5021851410409217,0.13625236452653833,0.6406406406406407
720211533,41,33,5,2,3,61.20779220779221,0.7157202216066482,0,0,5,4,0,0.04382711010741377,0.3261819626539531,0.23383776566151104,0.28428428428428426
715409733,47,36,2,2,3,72.27272727272727,1.0,2,0,0,4,0,0.024932205080764387,0.0,0.10431734727940359,0.0
710974308,38,36,3,3,4,54.34848484848485,0.9376306360107495,0,1,2,3,0,0.7664892057186564,0.66388557806913,0.1711917213753199,0.062062062062062065
715732533,52,36,4,1,3,41.333333333333336,0.8266666666666667,2,1,2,2,0,0.23994110836001295,0.6456098529996027,0.08890619784132636,0.17317317317317318
713722608,48,35,3,1,4,50.2,0.10406272273699216,2,0,6,4,0,0.04134809856791736,0.99880810488677,0.06937799043062201,0.896896896896897
709101258,41,28,4,2,2,47.391304347826086,0.645466847090663,2,0,3,4,0,0.001200204367292776,0.20818434644417957,0.09291198397685546,0.3553553553553554
708588408,53,36,6,2,2,59.74324324324324,0.7649210064365126,0,1,5,2,0,0.16318244617975255,0.6384584823202225,0.21759207744519862,0.23523523523523523
721427358,47,28,6,1,3,44.851063829787236,1.0,2,1,6,3,0,0.2212578262696621,0.0,0.08890619784132636,0.0
717099408,40,29,6,3,2,52.67816091954023,1.0,0,1,2,2,0,0.27482866100121833,0.0,0.22660509625013908,0.0
715155033,61,49,6,1,4,61.45882352941177,0.5405278039585297,1,1,3,1,0,0.020669514506752286,0.3873659117997616,0.2622677200400579,0.45945945945945954
789586833,45,38,5,2,1,47.68235294117647,0.3992369060006937,1,0,4,5,0,0.04367595086720057,0.6881207787048073,0.197118059419161,0.6016016016016016
709338633,56,37,2,4,3,34.266666666666666,1.0,2,0,2,1,0,0.027229825532004946,0.0,0.057416267942583726,0.0
714106833,57,47,6,3,1,61.43478260869565,0.5617224880382775,1,0,2,4,0,0.11447893898306111,0.909813269765594,0.20746634026927785,0.4384384384384385
741116058,48,41,5,2,4,51.04761904761905,0.4581719597211464,1,1,2,1,0,0.034576164606366235,0.5558204211362734,0.09090909090909091,0.5425425425425426
813755658,60,55,6,2,1,49.97222222222222,1.0,0,1,2,3,0,0.30490934980364415,0.0,0.17180371647935908,0.0
718855983,49,36,3,3,4,58.11594202898551,0.8588848838101082,0,0,3,5,0,0.35071059958824224,0.7310290027810886,0.19472571492155336,0.14114114114114115
711245433,50,41,5,3,3,55.63414634146341,1.0,2,0,2,5,0,0.03236923969925359,0.0,0.09853121175030599,0.0
814219008,65,56,5,2,2,57.289855072463766,0.40453296703296704,1,1,1,1,0,0.0005351037103547146,0.34445768772348034,0.19155446756425948,0.5955955955955956
711916533,57,44,5,1,2,57.036144578313255,0.6642908054169636,0,1,6,0,0,0.1261786641755624,0.7485101311084624,0.23500611995104037,0.33633633633633636
715182108,51,35,6,1,3,59.30769230769231,0.36793388429752066,1,0,3,4,0,0.0479688732892553,0.7596344854986095,0.22899744074774675,0.6326326326326327
717078933,40,29,3,2,4,61.68115942028985,0.4014268727705113,1,0,2,4,0,0.08364245397956935,1.0,0.2084121508846111,0.5995995995995996
719491233,55,42,6,2,3,59.90277777777778,0.2839260312944524,2,1,0,0,0,0.06278247883014842,1.0,0.21158339824190497,0.7167167167167168
789520533,52,44,6,3,2,70.01538461538462,0.9287842897531902,0,1,5,0,0,0.7478059236283056,0.7405641636869289,0.2248247468565706,0.07107107107107107
714738033,44,25,5,3,2,63.858823529411765,0.34831460674157305,1,0,2,4,0,0.00494895352458001,0.41477949940405245,0.27361744742405697,0.6526526526526527
718576908,49,36,4,1,3,68.33333333333333,1.0,0,0,5,5,0,0.8616288315088413,0.0,0.21113831089351284,0.0
715093383,49,41,3,1,3,65.44117647058823,0.24444444444444444,2,0,0,4,0,0.020457891570453822,0.6348827969805324,0.21920551908312005,0.7567567567567568
717195933,42,30,2,2,3,65.70270270270271,1.0,2,1,2,2,0,0.11668586389017377,0.0,0.1068765995326583,0.0
747107508,56,49,4,3,1,48.51136363636363,0.1997533908754624,2,0,2,4,0,0.030071619248013014,0.7735399284862932,0.2091354178257483,0.800800800800801
717920583,60,49,5,2,2,79.20338983050847,1.0,0,0,5,4,0,0.00014208968580040754,0.0,0.23161232891955047,0.0
710516283,50,37,4,1,4,68.9,0.8163558106169297,0,1,3,0,0,0.2515199061603437,0.7119586809694081,0.20162456882163124,0.1841841841841842
787593558,42,34,6,3,0,68.0,0.5050416483998247,1,1,2,3,0,0.09443522373079147,0.8970997218911403,0.17970401691331925,0.49549549549549554
778747608,65,46,3,3,2,65.93442622950819,1.0,0,0,6,5,0,0.0,0.0,0.19539334594414154,0.0
714431058,41,36,4,2,4,60.30555555555556,0.6206650831353919,0,0,0,5,0,0.08379361321978254,0.6344854986094557,0.2131968398798264,0.37937937937937943
708801108,57,51,3,0,3,55.60526315789474,1.0,2,0,5,4,0,0.0,0.0,0.08918437743407144,0.0
715948833,48,39,4,2,4,63.68354430379747,0.9457302153944888,0,1,2,0,0,0.7102277365113052,0.5375446960667462,0.25152998776009794,0.05405405405405406
770667408,47,33,3,1,3,58.864197530864196,0.7309690535351253,0,1,0,3,0,0.22419031552979804,0.9463647199046484,0.23689774118170692,0.2692692692692693
823590483,62,56,3,1,1,53.693333333333335,0.2304932735426009,2,0,2,4,0,0.023934554095357295,0.6817640047675805,0.1956715255368866,0.7707707707707708
710635083,46,38,5,1,2,66.82692307692308,0.9794542309457408,0,1,3,3,0,0.8128950924641073,0.23122765196662692,0.1649604984978302,0.021021021021021023
716408058,56,36,5,3,4,51.013888888888886,0.4808,1,0,5,5,0,0.032097153066869825,0.5156932856575288,0.1759764103705352,0.5195195195195196
713803158,41,33,4,1,3,50.67032967032967,1.0,0,1,3,2,0,0.23604119996251252,0.0,0.2281629019695115,0.0
713593683,43,28,5,3,3,58.4,0.8580905423576871,0,0,2,1,0,0.2937537978759104,0.6289233214143822,0.16657394013575164,0.14214214214214213
709339758,43,30,4,2,3,44.976190476190474,0.8519201744088546,0,1,6,0,0,0.317062552716785,0.7016289233214144,0.18181818181818182,0.14814814814814817
789382758,54,44,6,3,3,40.19607843137255,1.0,2,1,2,1,0,0.12282292904282949,0.0,0.08567931456548347,0.0
813427833,45,40,3,2,1,62.493506493506494,0.6,0,0,2,4,0,0.020306732330240627,0.3353198251887167,0.2393457215978636,0.4004004004004005
717846108,49,34,5,3,2,50.45945945945946,0.9304294289672156,0,1,5,2,0,0.3493501664263235,0.3591577274533174,0.17937020140202514,0.07007007007007009
720968583,52,45,3,1,2,51.20634920634921,0.9291056140232141,0,0,6,5,0,0.8498988744682974,0.8323400874056416,0.1511071547791254,0.07107107107107107
721437333,46,36,2,2,2,51.97435897435897,0.501978630787495,2,1,2,3,0,0.10930929296776984,1.0,0.08439968843885613,0.49849849849849853
709134333,45,28,6,2,3,69.76119402985074,0.2815688775510204,2,0,2,4,0,0.05132460842198824,0.8951132300357568,0.23166796483809948,0.7187187187187187
712630608,43,35,3,3,4,64.20289855072464,0.7464396791618922,0,0,3,5,0,0.141203892652754,0.6154151767977751,0.21809280071213977,0.2542542542542543
